,text,date,likes
723,"#интервью@futuretoday #VK #FutureToday

Дмитрий Смирнов, герой нашего интервью, присоединился к команде VK в качестве амбассадора. В течение двух лет он рассказывал студентам о компании, её продуктах и сервисах. А вскоре и сам стал сотрудником в команде VK Образования — и теперь ежедневно наслаждается тем, чем занимается 😎

#Вчемсуть Поговорили с Димой и узнали:
— как гуманитарии могут работать в IT
— почему быть амбассадором экосистемы VK — это интересно и перспективно
— какие навыки прокачать, чтобы стать частью команды VK
— какие корпоративные «плюшки» есть в компании (их много и они классные!).

Полное интервью читай по ссылке — fut.ru/vk.interview. И, конечно же, становись амбассадором экосистемы VK — fut.ru/vk.com/ambassador! 🔥",1652797821,18
724,"#лайфхак@futuretoday #СОГАЗ #FutureToday 

Драмкружок, кружок по фото…кажется, ты попробовал уже все и обладаешь всеми нужными навыками, чтобы пройти на крутую стажировку. Но как говорится, work hard, play soft – хард скиллов уже давно недостаточно. Без понимания себя и окружающих, гибкости, умения находить общий язык с коллегами и других «мягких навыков» сейчас никуда. 

А если тебе кажется, что печеньку твоей души не размягчит даже самый горячий и крепкий чай, то ты пока просто не нашел подходящую заварку. Все, что тебе нужно, – пару ложек эмпатии. В карточках читай о том, что поможет развить этот важный навык. И пусть твои отношения с окружающими станут ближе и доверительней – совсем как у котиков на картинках😺",1652770800,19
725,"#инфографика@futuretoday #Bellerage #FutureToday

На что ты обращаешь внимание в первую очередь, когда устраиваешься на работу в компанию? 

Работа с клиентами из разных стран? 🤵🏻‍♂️
Развитая корпоративная культура? 🏆
Возможность профессионального роста? 📈
 
А если мы скажем, что знаем компанию, которая сочетает в себе все три критерия? Конечно же, мы о Bellerage! Думаем, слова будут лишними, пусть цифры все скажут за нас 😉

Кстати, ты тоже можешь стать частью большой команды и начать прокачиваться в консалтинге — набор на стажировку уже открыт, и, кажется, там очень не хватает твоей заявки 👉🏻 fut.ru/bellerage_internship",1652716801,7
726,"#стажировка@futuretoday #ВЕРТЕКС #FutureToday

Какая из фармацевтических компаний самая звездная? «ВЕРТЕКС» – ведь в астрономии это слово означает точку небесной сферы, к которой направляется группа звезд. А еще у компании есть своя звезда в созвездии Девы – Эльжина, названная так в честь первого комбинированного оригинального препарата «ВЕРТЕКСА»🌟

Но это не самый главный факт о компании. На стажировке в «ВЕРТЕКСЕ» целых 15 направлений! Ты можешь настраивать бизнес-процессы, подбирать персонал, создавать рекламу, работать в лаборатории и многое другое. 

Как стать ближе к звездам?
– выбери направление
– проверь, соответствует ли ему твоя специальность
– отправь заявку и резюме до 25 мая
– пройди собеседование
– выполни тестовое задание.

Теперь тебе есть чем заняться летом 🤓 Подавай заявку по ссылке: fut.ru/career.vertex 😉",1652709601,7
727,"#стажировка@futuretoday #Открытие #FutureToday

Что объединяет филологов и финансистов? Не только первая буква в названии! И те, и те могут пройти стажировку в банке «Открытие» – здесь тебя ждут три UX/UI направления (да-да, даже если ты закончил языкознание или журналистику, ты сможешь работать с пользовательскими интерфейсами) 🤓

🖊Это база…для редакторов:
– неполное или полное высшее филологическое, журналистское или другое гуманитарное образование 
– высокий уровень грамотности, умение писать по законам «Пиши, сокращай!»
– талант смотреть на продукт глазами клиента
Как ты уже понял, заниматься ты будешь написанием и редактированием текстов.

🖌Base для дизайнеров:
– разумный перфекционизм 
– готовность к рутине
– быть Data driven: предлагая решения, руководствоваться собранными данными
– знание Figma.
Вместе с арт-директором ты будешь разрабатывать и проектировать интерфейсы.

🔎А это вот база для аналитиков:
– высшее или незаконченное высшее техническое образование 
– знание Excel и SQL на уровне первых 40 задач
– опыт в языках программирования.
Ты займешься автоматизацией сбора и расчета метрик, визуализацией аналитики в дашбордах PowerBI, проверкой качества имеющихся данных.

Хочешь узнать еще больше о UX/UI – скорее заходи в открытую дверь стажировки: fut.ru/_open_internship_🚪",1652702402,11
728,"#вакансия@futuretoday #ТехнологииДоверия #EY #FutureToday

💫 Ты — счастливый обладатель опыта работы с SAP и желания лидировать масштабные проекты в компании Технологии Доверия? Тогда у нас для тебя отличная новость! Команда Technology в поиске ведущего консультанта SAP SD. 
 
Чем предстоит заниматься? 
— участвовать в проектах полного цикла внедрения или развития систем SAP ERP в роли Старшего консультанта направления SD
— взаимодействовать с бизнес-заказчиком, участвовать в формировании и согласовании проектной документации по направлению
— выступать в качестве эксперта в совещаниях, рабочих встречах
— разрабатывать проектные решения, а также планировать активности проектной команды
— формировать технические задания и взаимодействовать с разработчиками
— участвовать в интеграционных тестах, консультировать и обучать пользователей
— работать с проектной и эксплуатационной документацией. 
 
У идеального кандидата есть: 
— опыт работы консультантом SAP от пяти лет (модуль SD)
— понимание бизнес-процессов снабжения и управления запасами
— знание методологий и средств моделирования бизнес процессов
— высокий уровень владения английским языком (upper intermediate и выше). 
 
💫 Хочешь стать частью проектов, о которых пишут в SAP Innovation Awards? Тогда читай подробности и регистрируйся на fut.ru/vacancy_sap!

👉🏻Консалтингово-аудиторская компания EY приглашает на стажировку в группу корпоративного налогообложения. Ты будешь участвовать в налоговых проектах в различных отраслях экономики, в том числе, в нефтегазовом секторе и автомобильной отрасли. Тебя ждут задачи по налоговому аудиту и консалтингу! 🤓

Ты точно подходишь, если ты:
— выпускник 2021 и 2022 со специализацией в области налогообложения, экономики, бухгалтерского учёта, финансов, бизнес-информатики и ИТ 
— хорошо владеешь устным и письменным английским языком 
— разбираешься в налоговом законодательстве 
— можешь работать полный день.

Подавай заявку: fut.ru/ey_internship_😎",1652461202,7
729,"#опрос@futuretoday #Норникель #FutureToday

Душа — кофейная. А вот характер стойкий!

Это мы про сотрудников офиса, который загадывали в этом посте: https://vk.com/wall-22631975_77487. Не так легко поверить, что в таких спокойных кремовых тонах работает команда «Норникеля» 😌 Стильным людям — стильное рабочее место!

Совсем скоро «Норникель» объявит об открытии стажировок в Москве. Хочешь увидеть офис своими глазами — следи за нашими новостями 😉",1652454001,18
730,"#ништяки@futuretoday #Сбер #FutureToday 

Сразу к делу: Сбер совместно с 10 вузами по всей России открывают набор на программы магистратуры и предлагают тебе начать свою карьеру в ведущем цифровом банке страны 💵 

Отправляйся в волшебную страну Сбер🧚🏻 Там тебя ждут программы по разным направлениям: от искусственного интеллекта и IT до экономики и финансов. 

Какие города и вузы участвуют?
📍Москва – ВШЭ, МГУ, МФТИ
📍Санкт-Петербург – ИТМО
📍Красноярск – СФУ
📍Владивосток – ДВФУ
📍Калининград – БФУ им. Канта
📍Екатеринбург – УРФУ
📍Самара – СНИУ
📍Хабаровск – ТОГУ

Изучай направления и подавай заявку по ссылке: fut.ru/sbergraduate💚",1652453950,7
731,"#cтажировка@futuretoday #МЕДИА1 #FutureToday

Документооборот и творческий коллектив? А это вообще возможно? 🙈

Конечно, если речь о стажировке в МЕДИА1! Кстати, прямо сейчас идет набор, и, кажется, это твой шанс получить реальный опыт в ведущей российской группе компаний. Пусть тебя не пугает словосочетание «делопроизводитель в административном отделе», ведь в энергичной команде единомышленников любая работа будет только в удовольствие :)

Чем ты будешь заниматься:
– принимать входящую и исходящую корреспонденцию
– работать с Почтой России 
– информировать коллег о поступлении корреспонденции через Outlook
– участвовать в заведении счетов на оплату через программу СЭД.

Если ты студент 3-5 курса, хочешь учиться у настоящих профессионалов и готов работать в команде и трудиться от 20 часов в неделю, оставляй заявку по ссылке! Реализовывай себя и свои идеи вместе с МЕДИА1: fut.ru/meadia1_start 💡",1652446801,11
732,"#лайфхак@futuretoday #КПМГ #FutureToday

Рубрика «ты не поверишь»: ненаписанный курсач, горы долгов по учебе и рабочие хвосты исчезнут через три… две… одну… Вжух, и завала как не бывало! ✨

Это, кстати, не кликбейт, ведь наши друзья из КПМГ знают действенный лайфхак, как правильно распределять время и быть свободным человеком со здоровой нервной системой. В чем их секрет? Всего два слова – Матрица Эйзенхауэра. 🔎

Скорее ищи блокнот и ручку! Будем делать конспект, чтобы всегда иметь этот волшебный метод перед глазами. А если ты хочешь начать применять его на практике в профессиональной жизни, присоединяйся к отбору на стажировку по ссылке: https://fut.ru/kpmg_audit/ ⏳",1652432401,20
733,"#ивенты@futuretoday #ВЕРТЕКС #HSE #Актион #FutureToday

⭐️ Думаешь, в фарме нужны только химики и технологи? А как насчет юристов, проджект-менеджеров и психологов? На стажировке в компании «ВЕРТЕКС» целых 15 направлений! Как тут не запутаться? Чтобы этого не произошло, руководители отделов «ВЕРТЕКСА» проведут три онлайн-встречи: 18, 19 и 20 мая c 16:30 до 18:00 🤓

Специалисты расскажут:
– чем занимается их отдел в компании
– какие задачи будут выполнять стажеры.

Регистрируйся на мероприятие: fut.ru/vertex_register

⭐️ Как стать востребованным специалистом международного уровня и выбрать правильный карьерный путь? Как фундаментальное магистерское образование поможет тебе в построении успешной карьеры в финансовой системе, стратегическом консалтинге, ИТ секторе? Ответы на эти и другие вопросы ты сможешь узнать уже 22 мая в 12:00 🤩 Студенты, выпускники и преподаватели одного из ведущих вузов России ждут тебя на Дне открытых дверей магистерской программы «Финансовая экономика».

Что будет на мероприятии?
— презентация программы магистратуры МИЭФ «Финансовая экономика»
— консультации по поступлению, подготовке портфолио и по английскому языку
— сессия вопросов и ответов с выпускниками.

Ты сможешь посетить мероприятие лично или подключиться к онлайн-трансляции. Скорее регистрируйся и делай шаг в образование будущего: fut.ru/hse.finance 💫

⭐️ Если ты мечтал летом покорить просторы Розы Хутор, то уже сегодня ты можешь стать ближе к заветной цели и получить море новых знаний — и все это благодаря конкурсу, который проводит Актион Студенты 😉

Если ты получаешь высшее или среднее профессиональное образование по направлению бухгалтерия и финансы, эта возможность точно для тебя!

Что нужно сделать?
1. Зарегистрироваться по ссылке ниже
2. До 27 мая пройти максимальное количество курсов из разделов University skills, Hard skills, Soft skills и Cross skills
3. Зафиналить каждый курс тестом.

А какие призы? 🥇 
1 место — поездка в Сочи на двоих на три дня
2 место — сертификат от компании Ozon номиналом 15 000 рублей
3 место — сертификат от компании Ozon номиналом 10 000 рублей

Скорее приступай к регистрации: fut.ru/action.student – проходи максимальное количество тестов и получай заслуженный отдых 😎",1652371201,11
734,"#интервью@futuretoday #ПГК #FutureToday

Думаешь, остаться в компании после стажировки невозможно? Еще как возможно! Нужно лишь желание работать и чуточку инициативы. Именно так свое место в Первой Грузовой Компании (ПГК) получила Яна Авдюхина – руководитель направления «Судебная практика» в Блоке правового сопровождения. Мы поговорили с Яной о секретах быстрого продвижения по карьерной лестнице💪🏻

#Вчемсуть В интервью ты узнаешь о том, как:
– влюбиться в компанию, в которой оказался случайно
– получить работу после практики/стажировки
– пройти карьерный путь от junior-специалиста до руководителя отдела
– весело провести свободное время с коллегами.

Полное интервью ищи по ссылке: fut.ru/pgk_interview
Подавай заявку на стажировку в ПГК: fut.ru/pgk_internship – и с помощью советов Яны успешно строй свою карьеру😉",1652354056,12
735,"#стажировка@futuretoday #СИБУР #FutureToday

Книжки по личной эффективности прочитаны, марафоны осознанности пройдены 😎 Что дальше? Пора выходить на новый уровень и применять свои навыки на производстве!

СИБУР в поисках стажера в ЭКОНС — Системы управления эффективностью на производстве ждут своего героя 💪 

📌 В твои будущие обязанности будут входить технологический аудит производства, анализ мероприятий по улучшению и их экономическая оценка, опытно-промышленная эксплуатация.

Basic требования:
— имеешь или получаешь образование по специальности инженера или инженера-технолога
— знать основы нефтехимии и нефтегазопереработки
— понимать принципы работы основного технологического оборудования
— иметь базовые знания экономики производства (будет преимуществом)
— быть продвинутым пользователем Microsoft Office.

Присоединяйся к команде крупнейшей частной нефтехимической компании России — подавай заявку на fut.ru/sibur_ekons",1652346003,7
736,"#ништяки@futuretoday #FutureToday

Совсем недавно мы делились с тобой лайфхаками о том, как перестать смотреть на юристов только на экране и самому построить выдающуюся карьеру в юриспруденции — ссылка. Усвоил теоретические материалы? Пора проверить знания на практике 😎

Представь, что у тебя есть 1000 минут, и ты можешь их потратить на прокачку разных профессиональных скиллов, улучшение портфолио или прохождение курсов. Что выберешь? Пиши свой «набор начинающего юриста» в комментариях 🎓",1652338800,8
737,"#ништяки@futuretoday #Пятерочка #FutureToday

Кто работает в ритейле, кроме сотрудников магазинов? Маркетологи, проектные менеджеры, аналитики, логисты, HR-ы.. Мир розничной торговли гораздо больше, чем ты себе представлял. Ниже мы развенчиваем самые распространенные мифы о карьере в этой сфере 😏",1652266800,14
738,"#ништяки@futuretoday #Открытие #FutureToday 

Рынки, финансы, инвестиции — очень интересно, но не всегда понятно. Максим Ардатов, начальник отдела клиентских операций на финансовых рынках банка «Открытие», составил список литературы, который поможет в этом разобраться. Рекомендации полезны будущим финансистам и сотрудникам банков. Инвестируй в развитие своей карьеры🤩",1652259600,36
739,"#инфографика@futuretoday #GroupeSEB #FutureToday

Рабочие будни в Groupe SEB настолько разнообразны и насыщены, что сотрудникам точно некогда скучать. Поэтому мы решили впервые посвятить инфографику не компании в целом, а ее работникам. Только посмотри: они и йогой занимаются, и готовят, и пьют свежевыжатые соки прямо в офисе. И, конечно, уж очень гордятся своей работой 😎

Хочешь так же? Скорее подавай заявку на стажировку — fut.ru/seb_people 🔥",1652252400,16
740,"#лайфхак@futuretoday #ЮниКредитБанк #FutureToday 

Технологии не стоят на месте, и в некоторых компаниях на первом этапе отбора кандидаты общаются уже не с HR, а с собственной веб-камерой! Что? Как? Не волнуйся, это как снимать влог, только по сценарию компании :) 

У такого видеоинтервью есть свои особенности, поэтому HR-команда ЮниКредит Банка специально для тебя подготовила крутые лайфхаки, которые обеспечат тебе успех на видеоинтервью и желанный оффер! 

А проверить, насколько хорошо ты усвоил совет от ЮниКредит Банка, ты можешь, подав заявку на стажировку «Let’s Start Together!» и став Юникумом: fut.ru/lets-start-together",1652173200,10
741,"#лайфхак@futuretoday #АЛРОСА #FutureToday

Отгадай загадку: что разбавляет нашу повседневную рутину яркими красками? Все правильно: любимое хобби! 
 
Сотрудники АЛРОСА рассказали нам о своих увлечениях и о том, как они помогают им в повседневной жизни. Пришла пора убедиться в том, что хобби не только заряжает энергией, но и способствует эффективной работе. 
 
P.S. Стать частью компании АЛРОСА можешь именно ты! Переходи на fut.ru/alrosa_start, знакомься с направлениями и подавай заявку на стажировку 🤩",1652086800,12
742,"#лидеры@futuretoday #Schlumberger #FutureToday

Who run the world? Girls! 💪🏻

Если ты все еще считаешь, что работа в сфере энергетических ресурсов — мужское занятие, вспомни, что в технологической компании «Шлюмберже» около 30% полевых инженеров — женщины.

Тоже выступаешь против гендерных стереотипов? Тогда скорее подавай заявку на онлайн-курс «Разгляди себя в нефтегазе» для девушек и прокачивайся в области создания технологий для нефтяной и газовой промышленности. Все, что от тебя требуется, — это уверенность в себе, готовность много учиться и стабильный доступ к сети. Ограничений по специальности нет, так что отговорки не принимаются ;)

Что тебя ждет на курсе:

— возможность трудоустройства
— полезные статьи и интересные задания
— вдохновение от девушек-экспертов
— актуальные знания о нефтегазовой области
— призы от компании.

Готова ломать стереотипы? Тогда начни реализовывать свой потенциал и вносить  вклад в формирование будущего нефтегазовой отрасли вместе с Schlumberger. Все в твоих руках. Go, girl: fut.ru/slb-ladies ✨",1651845602,12
743,"#опрос@futuretoday #FutureToday

Просто и со вкусом — отличный рецепт для хорошего офиса ☕

Угадаешь, кто работает в этом стильном месте? Аккуратно: корпоративные цвета тут не помогут 😉",1651752002,6
744,"#инфографика@futuretoday #Ростелеком #FutureToday 

Как Ариана Гранде связана с компанией «Ростелеком»? Раскроем карты сразу — в реальной жизни никак, зато в нашей инфографике нашлась очень даже необычная точка их пересечения 🤪 Заинтриговали? Скорее смотри на карточке — собрали для тебя впечатляющие факты о компании 💜❤",1651734001,11
745,"#лайфхак@futuretoday #НИПИГАЗ #FutureToday

Устроиться работать по специальности в престижную компанию сразу после обучения? Звучит как нереально сложная задача, но на деле все иначе 😉 
 
Специалист по Управлению контрактами Екатерина Дорофеева поделилась своей историей. Два года назад девушка поступила в целевую магистратуру НИПИГАЗа ... а что было дальше — смотри на карточках 💚",1651662002,14
746,"#стартерпак@futuretoday #Ozon #FutureToday 

Мы спросили у коллег из Ozon, с какими вещами у них ассоциируется работа, и услышали весьма неординарный и креативный ответ: «Компас, который всегда подскажет, в какой кухне лежат сырки, и фонарик, чтобы подсвечивать свои отличные идеи и инициативы» 🤪

Ну, ты понял, что с такими коллегами точно не соскучишься 😇 Просто запрещено упускать шанс влиться в такой крутой в коллектив на fut.ru/ozon_camp_2022 💙💕 Кстати, заявки принимаются до 10 мая включительно, поторопись!!",1651649400,15
747,"#лайфхак@futuretoday #СИБУР #FutureToday

К тебе в гости пришли страх и паника? Захлопни перед ними дверь и открой чек-лист по борьбе со стрессом 💫 Здесь ты найдешь секретные методы, которые точно сделают твой день приятнее. 
 
Состояние уверенности и спокойствия поможет тебе в покорении новых вершин. Подавай заявку на стажировку в [club75708246|СИБУР] и делай шаг к карьере мечты: fut.ru/sibur_start 💥",1651572000,17
748,"#ништяки@futuretoday #Unilever #FutureToday 

Хочешь узнать, как выполнять рутинную работу на компьютере в разы быстрее, чем сын маминой подруги? Все просто: на помощь придут горячие клавиши, которые помогут тебе сэкономить кучу времени! 

Пора узнать о секретных возможностях твоего компьютера с помощью подборки, которую мы сделали вместе с Unilever. Изучай материал на карточках и переходи к практике 😎",1651492801,29
749,"#ништяки@futuretoday #FutureToday

Знаешь, кто такой Владимир, который несколько раз в неделю помогает студентам строить карьеру? А Сашу, которая развивает наши ресурсы для ИТшников? Нет? Это значит, ты еще ни разу не получал от них самую свежую и горячую карьерную рассылку! 🥲

Тык на кнопку в опросе! 🤛🏻

Если ты в Team №1, мы рады за тебя от всей души и от всего сердца, правда 🤩

Если в Team №2, скорее делай второй «тык» и начинай получать индивидуальные карьерные предложения — https://vk.cc/cd3SLj (И мы тоже будем за тебя очень-очень рады 🧡",1651482000,6
750,"#ништяки@futuretoday #GroupeSEB #FutureToday 

В Groupe SEB уделяют внимание гендерному балансу, поэтому с радостью и на одинаковых условиях принимают на работу как мужчин, так и женщин. В этот раз мы попросили сотрудниц компании рассказать, что они делают, чтобы развиваться в личном и профессиональном плане 🧐

Девушки оказались настолько разносторонними, что посоветовали совершенно разные источники вдохновения и развития: от подкаста до консультаций коуча. И да, подборка подойдет для представителей обоих полов, так что скорее сохраняй и пользуйся! 

И, конечно, подавай заявку на стажировку в Groupe SEB — ссылка — рады всем! ❤",1651474800,16
751,"#ивенты@futuretoday #Ростелеком #FutureToday

Начни свою карьеру вместе с нами! Спецпроект REFORUM х Ростелеком «Junior Start. Твоя карьерная стратегия» поможет тебе получить практический опыт работы в крупной IT-компании и разработать свою карьерную стратегию 💫 
 
На мероприятии ты узнаешь: 
 
— как начать карьеру в крупной компании
— почему цифровая компетентность — важный профессиональный навык
— каким будет интернет 3.0 и как в нем работать
— как разрабатывать карьерную стратегию в 2022 году. 
 
Как участвовать? 
 
— смотри эфиры с экспертами с 29 апреля по 18 мая
— задавай вопросы в чате
— получай фаст-трек на стажировку в Ростелекоме и проходи ее уже этим летом. 
 
Скорее регистрируйся на мероприятие: fut.ru/juniorstart 💥 Здесь начинается будущее!",1651244402,8
752,"#опрос@futuretoday #Открытие #FutureToday 

Помнишь, мы проводили опрос с уютным офисом на картинках (https://vk.com/futuretoday?w=wall-22631975_76977)? Пастельные цвета, уютные кресла-качели, кафе, рояль в холле — все это есть в офисе Банка Открытие! Посмотри, сколько деталей и как гармонично они смотрятся вместе. В такой офис хоть на экскурсии ходи — но приятнее там, конечно, работать 😇 Скорее подавай заявку на стажировку на fut.ru/open_your_career!",1651239000,7
753,"#ништяки@futuretoday #Газпромбанк #FutureToday
 
Дорогой дневник, наконец настал тот день, когда я узнал про компанию с близкими мне ценностями 😇 Философия команды Газпромбанка не может не вдохновлять молодых и амбициозных кандидатов. А чтобы поближе познакомиться с принципами работы в компании, тебе нужны наши карточки и минутка свободного времени. Пиши в комментариях, какие ценности работодателя важны для тебя ⬇ 
 
Кстати, узнать больше о программах Газпромбанка ты можешь уже сейчас, если заглянешь на fut.ru/gazprombank_start 💫",1651233602,9
754,"#стажировка@futuretoday #Ингосстрах #FutureToday 

Блиц-опрос про страхование:
1) от чего обязательно застраховаться летом? ☀
2) можно ли застраховать свою кошку? 🐱
3) в каких случаях страхуют детей? 👶🏼
 
Чтобы знать точные ответы на эти и многие другие вопросы, подавай заявку на стажировку #INGOSSTART. Одна из топовых страховых компаний России приглашает молодых IT-шников, менеджеров, аналитиков и HR.
 
Чек-лист кандидата:
– ты студент 3+ курса или выпускник 2020 и 2021 года
– готов начать профессиональный путь уже во время учёбы
– можешь уделять работе от 20 до 40 часов в неделю
– хочешь строить карьеру в финансовом бизнесе.
 
Подавай заявку на стажировку: fut.ru/ingosstart. И не забудь застраховаться от укуса клеща летом 💙",1651226402,6
755,"#стажировка@futuretoday #METRO #FutureToday 

Мы даже не сомневаемся, что ты обожаешь большие магазины, где можно купить мноооого всего классного! И точно уверены, что METRO для тебя — не пустой звук 😎 Угадали? Тогда именно там тебя ждет стажировка мечты в отделе закупок 🔥

Чем предстоит заниматься?
— ведением документооборота по контрактам с обновлением статусов
— заполнением каталогов и проверкой формуляров почты
— обновлением данных по поставщикам
— составлениям опросников по маркетингу
— проверкой рекламаций по дебет-нотам.

Кого ждут? 
— выпускников или студентов старших курсов
— тех, кто хочет получить базовые знания и навыки в сфере закупок
— ответственных, внимательных и аккуратных. 

Не скрывай, что это точно про тебя, и подавай заявку на fut.ru/metro_interns 💙💛",1651165201,7
756,"#ништяки@futuretoday #ВЕРТЕКС #FutureToday

A gentle reminder: ментальное здоровье стажера – один из трех китов, на котором держится его продуктивность! 

Не трать время на нервы, лучше используй его на что-то более полезное. Например, почитать ультра-мега-классную литературу из корпоративной библиотеки «ВЕРТЕКС», которая поможет тебе избежать выгорания на работе или стажировке 🤓

Знакомься с полезностями, заряжайся эндорфинами каждый день и подпевай: relax, take it e-e-easy! 🛀",1651158002,17
757,"#опрос@futuretoday #Avito #FutureToday

Мы ждали этого дня не меньше тебя 😮

Помнишь интригующий опрос с наикрутешим дизайном офиса в стиле 60-70 годов ХХ века (https://vk.com/wall-22631975_76932)? Пришло время правильных ответов. Готов узнать, сотрудники какой компании обитают в такой красоте?

Итак, барабанная дробь! Приз за уютное и оригинальное оформление офиса уходит… Авито – самому популярному сервису объявлений в Европе! 📢 

Штаб-квартира Aвито находится в Санкт-Петербурге. Комплекс разместился на 2 400 квадратных метрах: тут есть и кофе-поинты, и яркие переговорные и даже много-много мягких пуфиков. Ну чем не скаутский лагерь? :)

А если ты хочешь посмотреть на московский офис, переходи по ссылочке ниже. Кстати, там можно найти еще много чего интересного: https://fut.ru/programs/avito/  👀",1651154402,8
758,"#стажировка@futuretoday #Фоксфорд #FutureToday 
 
What does the Fox say? Ответ однозначный! Пора становиться репетитором «Фоксфорда» 🤩 
 
Крупнейшая онлайн-школа России в поисках преподавателей сразу по нескольким предметам школьной программы. Это твой шанс заниматься тем, к чему лежит душа, и делиться опытом с другими! 
 
На платформе «Фоксфорда» ты найдешь все для комфортной работы ☕ Виртуальный класс с интерактивной доской, личный кабинет для составления расписания и начисления выплат и бонусов, а также каталог заданий и методические материалы. 
 
Необходимый стартер пак: 
— иметь высшее/неоконченное высшее образование (принимают студентов) 
— опыт преподавания от года 
— возможность работать на платформе от 10 часов в неделю. 
 
Осталось несколько простых шагов, и ты уже часть команды! Переходи на fut.ru/fox_ford и без оффера не возвращайся 😉",1651150801,7
