,text,date,likes
1301,"#event@changellengeglobal #CupConstruction #Changellenge 
 
Регистрация на новый кейс-чемпионат по решению задач из строительной отрасли Cup Construction от Changellenge » уже в разгаре. Если вы еще не решились подать заявку — этот пост для вас. Мы собрали ответы на главные вопросы о чемпионате, чтобы развеять последние сомнения: 
 
🤷‍♂ 1. Я никогда раньше не решал кейсы и ничего не знаю об отрасли. Есть шансы, что я справлюсь с задачей? 
 
Кейсы написаны так, что решить их можно без особой подготовки: все необходимые знания вы приобретете в процессе. Эксперты Changellenge » и менеджеры партнеров будут помогать вам на каждом этапе. 
 
🔎 2. Что делать, если у меня нет команды? 
 
Чтобы найти единомышленников, рекомендуем воспользоваться специальным обсуждением https://t.me/joinchat/bFeGKFBudXowNWEy. Если вы не сможете собрать команду самостоятельно, мы сами подберем недостающих участников. 
 
🌎 3. Могу ли я участвовать, если я не из Москвы? 
 
Да, вы можете подать заявку из любого региона — все этапы чемпионата пройдут в онлайн-формате. 
 
🎓 4. Что я получу от участия? 
 
На чемпионате вы прокачаете hard и soft skills, познакомитесь с экспертами, сможете побороться за карьерные бонусы и добавите крутую строчку в резюме. А еще за вашим прогрессом будут наблюдать представители топовых компаний и, возможно, уже в финале сделают вам карьерное предложение. 
 
Готовы стать первым победителем Cup Construction от Changellenge »? Ответить на этот вопрос предстоит вам! Первый шаг — подать заявку по ссылке: https://clck.ru/YA38M",1634065440,7
1302,"#education@changellengeglobal #Changellenge #CLToolKit

Анализ больших данных — важная часть работы любой компании. Например, 80% просмотров Netflix получает благодаря персонализированной системе рекомендаций, разработанной на основе детального анализа пользователей. Один из самых популярных языков для работы с данных — SQL. Узнайте, как этот инструмент поможет в карьере любого специалиста и научитесь писать простые запросы всего за несколько часов на бесплатном вебинаре «SQL на практике: как прокачать самый востребованный навык в анализе данных».

Трансляцию проведет дата-аналитик в международной розничной сети гипермаркетов «Глобус» Василий Ключарев. Регистрируйтесь до 13 октября 19:00 Мск включительно: https://clck.ru/YALvi",1634061840,6
1303,"#education@changellengeglobal #Changellenge #CL_DataAnalyst 

Боитесь ошибиться в выборе индустрии для карьерного развития? Станьте универсальным специалистом, без которого не обойдется ни одна компания! За последние несколько лет спрос на дата-аналитиков увеличился на 226%. Это открывает возможность строить карьеру в любой сфере: от исследовательских центров и государственных структур до медицины и IT. Чтобы начать развитие в качестве дата-специалиста уже сейчас, подключайтесь к бесплатному вебинару «Аналитик данных: пошаговая инструкция по построению карьеры» 14 октября в 19:00 Мск. 

Вы узнаете: 
— какие задачи решают аналитики данных и подходит ли вам эта профессия;
— какие навыки нужны специалисту и как их прокачать;
— как пройти отбор и стартовать в карьере.

Спикер трансляции — Data Analyst в «Сбере» Светлана Мустафина. Успейте зарегистрироваться: https://clck.ru/YAUdj",1634055060,1
1304,"#career@changellengeglobal #INGOSight #Changellenge

Представьте момент, когда вы взаимодействуете с компанией и испытываете эмоцию. В этой точке касания вы получаете клиентский опыт, который влияет на следующее действие: вы напишете отзыв об услуге или сразу обратитесь к сервису другой компании?
 
На конкурсе INGOSight вы можете посмотреть на процессы бизнеса глазами потребителя и предложить проект для клиентского сервиса «Ингосстрах». Проявите себя: все участники работают над задачей индивидуально. А лучшие получат шанс на стажировку в компании. Три причины, почему еще стоит участвовать:
 
— Попробуйте себя в новой сфере: мы расскажем все, что нужно знать о страховании, 25 октября на образовательном онлайн-вечере. 
— Бесплатно отправьтесь в Москву на финал: затраты компания возьмет на себя. 
— Выиграйте призы: все зарегистрировавшиеся участники получат подарки от SkyEng, те, кто пришлет решение 1 тура — доступ к разговорному клубу, а призеры — сертификат на обучение в «Нетологии». 
 
Сразу после регистрации мы отправим полезные материалы с инсайтами и трендами страхования, чтобы победа была вашей. Успейте подать заявку до 24 октября включительно: https://clck.ru/Y8fGo",1633979220,1
1305,"#education@changellengeglobal #Changellenge #CL_ProductAnalyst 
 
Знаете ли вы, кто решает, какие функции добавить в ваше любимое приложение? Какой цвет больше понравится покупателям и как из обычного клиента сделать постоянного? Продуктовый аналитик! Подключайтесь к бесплатному вебинару, чтобы подробнее узнать о профессии. Трансляцию проведет Product Analytics Team Lead в Mail.Ru Group Антон Петров. 
 
На собственном примере он расскажет: 
— с какими задачами сталкивается продуктовый аналитик; 
— какие навыки должны быть в арсенале специалиста; 
— как войти в профессию и построить успешную карьеру. 
 
Вебинар пройдет уже 12 октября в 19:00 Мск. Регистрация: https://clck.ru/Xr73f",1633968660,1
1306,"#event@changellengeglobal #Changellenge #SupplyChainCup #РЖД

Что общего у Supply Chain и РЖД? Во-первых, уровень ответственности. РЖД влияет на жизни миллионов людей, от Калининграда до Владивостока. А специалисты SC, управляя цепями поставок, влияют на бизнес — от них зависит качественный анализ рынка, применение digital-технологий и даже ведение переговоров. Будьте уверены: Supply Chain — больше, чем просто логистика. А РЖД — масштабнее, чем просто транспортная компания. 

Что еще общего у Supply Chain и РЖД? Кейс-чемпионат, который их объединяет. Подавайте заявку на Supply Chain Cup 2021 от Changellenge », решайте бизнес-задачу РЖД и знакомьтесь с вашим потенциальным работодателем. И да, до конца регистрации осталось меньше недели: https://clck.ru/Y8xLG",1633964220,5
1307,"#career@changellengeglobal #Changellenge #CocaColaHBC

Сфера FMCG живет по своим законам и правилам — здесь много конкуренции, высокая скорость, а конечный успех зависит от того, насколько слаженно работают все департаменты компании. Узнайте все нюансы этой области — пройдите образовательный интенсив вместе с Coca-Cola HBC Россия. Вас ждет: 

— Вебинары от экспертов компании в логистике, продажах, производстве, маркетинге и HR. Никакой воды, только реальные кейсы из практики компании. 
— Тренинги по развитию лидерских компетенций и soft-skills. 
— Виртуальная экскурсия на производство Coca-Cola HBC Россия. 
— Иммерсивный ассессмент и призы. 

И главный бонус — лучшие участники смогут пройти ускоренный отбор на стажировку в компанию Coca-Cola HBC Россия. Ну что, вы в деле? Тогда переходите по ссылке: https://clck.ru/TL29p",1633958817,11
1308,"#youtube@changellengeglobal #Changellenge

Коммуникативные навыки, эмоциональный интеллект, лидерство, критическое и креативное мышление, тайм-менеджмент…Что объединяет эти навыки? Это все — трендовые soft skills, которые рекрутеры ищут в потенциальных сотрудниках. Хотите узнать, что поможет развить «софты», как они прокачивают карьеру и в чем проявляются? Смотрите видео с Анастасией Высоцкой, бизнес-тренером, сертифицированным специалистом по геймификации и экспертом в области управленческих навыков и эмоционального интеллекта: https://avysotskaya.ru 

Посмотреть интервью можно тут: https://youtu.be/0sfonrvvFLc",1633870857,22
1309,"#podcast@changellengeglobal #БезумноБытьПервым

Привет, первокурсники! Вы уже месяц учитесь в университете — как ощущения? Мы знаем, что это может быть сложно, запутанно и страшно. А еще знаем, как вам помочь. 

В рамках «Курса первокурсника» мы запустили короткометражный подкаст «Безумно быть первым» о том, как справиться со всеми (ну почти) проблемами на пороге взрослой жизни. В нем ведущие Маша и Полина общаются с первокурсниками, берут советы у экспертов и шутят шутки. 

Бесплатно слушать подкаст «Безумно быть первым» можно на всех удобных площадках: https://clck.ru/Y57ff

Чувствуете, что одним подкастом все проблемы не решить? Тогда регистрируйтесь на бесплатный «Курс первокурсника» до 10 октября: https://clck.ru/Y77DF",1633776480,3
1310,"#education@changellengeglobal #Changellenge #CLSchool 

Какой самый ценный ресурс есть у студента? Правильно, время! Вот несколько советов, которые помогут провести студенчество с пользой для будущей карьеры: 
— Практикуйтесь в решении бизнес-задач 
В этом помогут кейс-чемпионаты: вы познакомитесь с единомышленниками, научитесь эффективно работать в команде и освоите новые навыки. Это ценный опыт, который даст преимущество при отборе на работу. А если займете призовое место, можете сразу получить оффер от компании-партнера.

— Проходите стажировки
Закладывать фундамент будущей карьеры нужно уже с начальных курсов. Согласно формуле Гладуэлла, чтобы стать профи в определенной сфере, потребуется 10 000 часов опыта, проведенных в усердной работе. Чем раньше начнете, тем быстрее заметите карьерные преимущества перед теми, кто пренебрег практикой. 

— Развивайте soft skills
Исследователи Международного института Стэнфорда и Фонда Карнеги-Меллона выявили, что 85% успеха в работе зависит от владения soft skills и только 15% — от hard skills. Примеры таких навыков: структурное и критическое мышление, мастерство коммуникации, креативность и эмпатия. 

Поставить галочку во всех трех пунктах поможет Школа Changellenge »! На пятинедельном интенсиве вы прокачаете навыки на решении реальных бизнес-кейсов из разных отраслей, подготовитесь ко всем этапам отбора на стажировку вместе с HR-специалистами и заведете более 100 новых знакомств. Успейте зарегистрироваться до 15 октября включительно: https://clck.ru/Y5c29",1633716480,4
1311,"#education@changellengeglobal #Changellenge #CL_DataAnalyst 
 
Продвинутые soft skills позволяют людям двигаться по карьерной лестнице: умение организовывать рабочие группы, вести переговоры, находить общий язык с коллегами, креативно мыслить и решать нестандартные задачи. Таких специалистов эйчары ищут. 
 
Какие soft skills важны для аналитика данных? 
 
1. Структурное мышление. Оно помогает правильно понимать и ставить задачи, выстраивать план реализации решения и анализировать выводы. Для этого специалисты используют в работе такие методики, как SMART, Issue Tree, Problem Statement Worksheet и другие. 
 
2. Умение общаться. Аналитики данных — это связующее звено между разработчиками и бизнесом. Поэтому они должны понимать, как работать в команде, давать обратную связь и подбирать верные способы коммуникации для разных рабочих ситуаций. 
 
3. Критическое мышление. Оно помогает специалистам мыслить самостоятельно, а не по алгоритму. Аналитику важно объективно оценить полученную информацию, быстро разобраться в огромном потоке данных и сделать верные выводы. 
 
4. Личная эффективность. Важно знать, как сохранить эффективность даже в условиях стресса, неопределенности и нехватки информации. 
 
На первый взгляд эти пункты кажутся сложными и невозможными, однако всему можно научиться. 
 
Программа «Профессия аналитика данных» от Changellenge » — возможность добавить новые кейсы в портфолио, развить soft и hard skills, познакомиться с лучшими экспертами из разных сфер и устроиться на работу. 
 
Успей зарегистрироваться на курс со скидкой 30%! Количество мест ограничено: https://clck.ru/WBfpf",1633712640,2
1312,"#Changellenge #EY #career@changellengeglobal 

Налогообложение — сфера, в которой будет полезно разобраться каждому. Примите участие в международном конкурсе от EY Young Tax Professional of the Year, узнайте все тонкости налогообложения и получите шанс начать карьеру в Big4. Первый этап пройдет в формате онлайн. А вот что ждет вас дальше: 

— Лучшие участники попадут на Всероссийский этап. Тройка финалистов получит призы — 50 000 рублей за первое место, 40 000 рублей — за второе и 30 000 — за третье.
 — Победители Всероссийского финала представят Россию на международном полуфинале.
— Финал конкурса пройдет в Амстердаме в очном или онлайн-формате. Все расходы на поездку и проживание возьмет на себя EY.

Успейте подать заявку до 10 октября включительно: https://clck.ru/XmUty",1633709040,2
1313,"#event@changellengeglobal #Райффайзенбанк #Changellenge #RaiffeisenDGTLfest

Диджитал выходит за рамки: впервые Raiffeisen DGTL Fest пройдет и онлайн, и офлайн. И это не все — вы выбираете не только формат, но и роль: игрока или зрителя. Ничего не понятно, но очень интересно? Рассказываем подробнее:

— На квесте вы будете выполнять задания, чтобы вместе с командой разработать виртуального ассистента банка. В онлайн-версии вам поможет платформа Zoom, а в офлайн — центр Москвы, который на один вечер превратится в сеть локаций с задачами и подсказками. 

— На трансляции вы сможете послушать выступления экспертов Райффайзенбанка и узнать, как найти работу, которая драйвит.

— А на афтепати вы познакомитесь с людьми, которые говорят с вами на одном языке. 

Интерактивы, квизы, подарки — все это тоже будет. Фестиваль пройдет 28 октября, но регистрироваться лучше уже сейчас, потому что количество игроков ограничено: https://clck.ru/Y5ebk",1633683660,2
1314,"#event@changellengeglobal #CupConstruction #Changellenge

Как привлечь более $500 млн от ведущих мировых инвесторов для развития своих проектов? Об этом точно знают наши коллеги из Группы «Эталон» — одной из крупнейших корпораций в сфере девелопмента и строительства в России. Кстати, в этом году компания стала Генеральным партнером Cup Construction от Changellenge » — нового кейс-чемпионата по решению задач из строительной отрасли. 
 
И вот еще интересные факты о нашем партнере: 
 
— Группа «Эталон» успешно работает на рынке более 30 лет.
— За время своей работы компания ввела в эксплуатацию 7,5 млн квадратных метров недвижимости. 
— Согласно оценке Colliers International, стоимость активов Группы «Эталон» на 31 декабря 2020 года составила 204 млрд рублей. 
— В 2011 году компания провела IPO на основном рынке Лондонской фондовой биржи и привлекла более 500 млн долларов от ведущих мировых инвесторов для развития проектов. 
— Один из самых масштабных проектов Группы «Эталон» – жилой квартал Shagal на территории ЗИЛ-Юга – реализуется на площади 109 га в соответствии с концепцией «15-минутного города». 
— В компании работает более 4,8 тысяч сотрудников, а общенациональная сеть продаж охватывает 59 городов России. 
 
Не упустите шанс проявить себя перед экспертами Группы «Эталон» и, возможно, получить предложение о работе уже в финале. Для этого регистрируйтесь на Cup Construction 2021 от Changellenge » до 7 ноября включительно: https://clck.ru/Y34pj",1633633440,6
1315,"#education@changellengeglobal #Changellenge #CL_DataAnalyst 
 
Hard skills — это компетенции, которые можно оценить и проверить на собеседовании. Например, умение работать в программах Adobe или знание английского языка. 
 
Какие hard skills нужны, чтобы стать аналитиком данных? 
 
— Знать основы математической статистики. Прежде чем приступать к обработке массива данных, нужно подобрать оптимальный метод анализа. Для этого требуется хорошая математическая база и знание основ статистики. 
— Писать запросы в SQL. Аналитики данных используют SQL, чтобы быстрее работать с большим количеством баз данных и выгружать информацию без помощи разработчиков. 
— Владеть Excel и Python. Эти инструменты необходимы для анализа с собранными данными. Excel — удобный инструмент для работы с данными, но когда программа не справляется, аналитики используют Python для обработки больших массивов данных и автоматизации задач. 
— Уметь работать с BI-системами и создавать бизнес-презентации. Грамотная визуализация данных помогает сделать верные выводы. Для этого аналитики создают многофункциональные дашборды в Tableau и бизнес-презентации в PowerPoint. 
 
Эти навыки можно освоить с нуля. Главное — желание и помощь опытных наставников. Программа Changellenge » «Профессия аналитик данных» подойдёт для любого уровня подготовки. За несколько месяцев вы структурируете и пополните резюме новыми кейсами, вступите в закрытое комьюнити и пообщаетесь с экспертами, а также подготовитесь ко всем этапам отбора. 
 
Не бойтесь менять сферу деятельности — всему можно научиться: https://clck.ru/XvAma",1633629960,2
1316,"#career@changellengeglobal #INGOSight #Changellenge

В самом разгаре регистрация на студенческий конкурс INGOSight. Предложите проект для клиентского сервиса «Ингосстрах» — получите приглашение на стажировку или сертификат на обучение в Нетологии. А мы подготовили аналитические материалы о сфере страхования, чтобы помочь вам победить. Сохраните этот пост и зарегистрируйтесь до 24 октября включительно: https://clck.ru/Y4QQe 
 
Рассказываем про три тренда, которые по исследованиям уже влияют на страхование в 2021 году. 
 
Тренд №1: Популярность медицинских услуг. Пандемия выдвинула здоровье на первый план. В связи с этим компании расширили традиционную медицинскую страховку и страхование жизни. 
 
Тренд №2: Цифровизация становится стандартом. Чат-боты, голосовые помощники и автоматизированные анкеты вытесняют традиционную связь. А физическое общение нужно только для заключения сложных сделок. 
 
Тренд №3: Нишевые продукты пользуются популярностью. Страховщики запустили инновационные предложения по управлению рисками после пандемии. Увеличился спрос на сохранение малого бизнеса, защиту от киберугроз и страхование от пандемии. 
 
Об остальных трендах вы узнаете после регистрации, ведь мы пришлем подборку с самыми интересными материалами. Подайте заявку до 24 октября включительно: https://clck.ru/Y4QQe",1633615620,6
1317,"#education@changellengeglobal #Changellenge #CLSchool #CL_FinancialAnalyst 

Сразу два вебинара, которые помогут прокачать карьеру!

Хотите знать, как не ошибиться на старте карьерного пути и при этом не остаться безработным?

Не теряйте времени и подключайтесь к вебинару с Марией Цветковой, выпускницей Школы Changellenge » и младшим аналитиком в компании RosExpert. Мария расскажет, какие топ-10 ошибок нельзя совершать студентам на старте карьеры и как зарабатывать больше 100 000 рублей еще в университете. 

Регистрируйтесь до 19:00 включительно: https://clck.ru/Xz6Dv 

Научитесь читать финансовую отчетность под руководством вице-президента цифрового инвестбанка Gardiner Resources Владимира Селезнева! Подключайтесь к последнему вебинару марафона «Все о профессии финансового аналитика за 72 часа» и проанализируйте ключевые документы крупного бренда. Вы составите перечень текущих проблем и сформулируете пути их решения в режиме реального времени. Каждый участник может выиграть грант на обучение профессии — 15 000 рублей.

Регистрируйтесь до 19:00 Мск включительно: https://clck.ru/Xz6BA",1633599367,1
1318,"#event@changellengeglobal #Changellenge #SupplyChainCup

Supply Chain ≠ логистика? Так, давайте разберемся вместе. На самом деле, логистика — только часть SC. В Supply Chain работают стратеги, которые выстраивают и контролируют бизнес-процессы, ведут переговоры, анализируют рынок и применяют digital-технологии. Чтобы стать крутым экспертом в этой сфере, вам нужно разбираться в Big Data, IoT, overstock/out-of-stock и оптимизации ресурсов. 

Прокачать эти навыки уже в университете вы можете на кейс-чемпионатах — например, на Supply Chain Cup 2021 от Changellenge », регистрация на который открыта до 17 октября. Начать готовиться предлагаем уже сейчас — крутая подборка материалов внизу поста!

Перейти от теории к практике и забрать первое место в чемпионате: https://clck.ru/Y48w3",1633598640,39
1319,"#info@changellengeglobal #Changellenge

Привет! 

В этой группе мы собираем полезные материалы, которые помогают найти подходящую компанию среди отраслевых лидеров, пройти отбор и построить крутую карьеру. Чтобы стать еще лучше, нам важна ваша обратная связь!

Оцените контент в группе от 1 до 10. А если хотите дать развернутый ответ, делитесь им в комментариях.",1633590474,0
1320,"#career@changellengeglobal #Changellenge #Северсталь #SevestalITpeople

По прогнозу экспертов McKinsey, в 2025 году вклад во внедрение IT-технологий в промышленность превысит $3,7 трлн. Готовы работать в одной из самых перспективных сфер?

Обратите внимание на оплачиваемую стажерскую программу IT HUB от «Северстали», которую можно пройти из любой точки мира. Вас ждет: 

— Знакомство с IT-индустрией. Специалисты «Северстали» разрабатывают VR-тренажеры и работают с нейронными сетями. На стажировке расскажут, как производство становится похоже на мир киберпанка.
— Четыре направления. Разработка и программирование, техническое обслуживание и ремонт, SAP и системное администрирование, управление технологическим процессом — выберите то, что вам нравится.
— Помощь от ментора. Наставник — IT-эксперт «Северстали» — поможет выбрать вектор развития и даст фидбэк по проделанной работе. А еще с ним можно обсудить гибкий график работы.
— Шанс получить оффер. Нет такого чит-кода, который построит за вас карьеру. Проявите себя и получите предложение о переходе в штат раньше других. 

Приглашаем на IT-стажировку всех студентов 3-5 курса или выпускников технического профиля. Ждем вашу заявку до 27 октября включительно: https://clck.ru/Y2bDx",1633539840,9
1321,"#career@changellengeglobal #Changellenge #RVVZ

Начните свой путь к топовой должности с помощью стипендиальной программы «Выше мечты» от ведущей инвестиционной компании «Тройка Диалог». Вы сможете прокачать навыки под руководством экспертов, пройти ускоренный отбор на оффер мечты и выиграть поездку в Армению. 50 финалистов попадут на очные занятия в бизнес-школе «СКОЛКОВО», где будут:
— посещать интенсивы и лекции от экспертов сферы;
— решать реальную бизнес-задачу и проектировать продукт или сервис для клиента;
— заводить полезные знакомства, работая с представителями международных организаций.

Партнерами проекта выступают ВТБ, McKinsey, «АТОН», «Ренессанс Капитал», MOOVE, а спонсором — благотворительная организация RVVZ. Мы ждем заявки от студентов российских вузов:
— 3–4 курсов бакалавриата, а также магистратуры;
— финансово-экономических и математических специальностей.

Успейте пройти регистрацию до 31 октября включительно, а также читайте информацию о партнерах программы и этапах отбора: https://clck.ru/Y3BG4",1633537024,4
1322,"#podcast@changellengeglobal #ХватитДелатьЭтоССобой 
 
В Discovery доказали, что хобби повышают уверенность в себе, помогают бороться со стрессом, налаживать нетворкинг и чувствовать себя счастливым. Все эти вещи могут стать мощными драйверами карьеры. Учимся связывать любимые занятия с профессиональной деятельностью в седьмом выпуске подкаста «Хватит делать это с собой!» 
 
Почему важно, чтобы работа приносила удовольствие и как этого добиться? Можно ли сделать увлечения основным источником дохода? Как совмещать хобби и карьерное развитие? Разобрались с Анатолием Гилем, директором по маркетингу Overgear.com — компании, где геймеры зарабатывают на играх. 
 
Новый эпизод подкаста не вышел в субботу, и в любом другом случае мы бы просто перенесли релиз на неделю. Но хватит делать это с собой! Делимся новым выпуском уже сегодня — слушайте и задавайте вопросы о карьере!",1633518840,13
1323,"#education@changellengeglobal #Changellenge #CL_FinancialAnalyst #CL_DataAnalyst #CL_BusinessAnalyst
 
Уже сегодня состоятся 3 вебинара, которые будут полезны для вашей карьеры!

Уже сегодня, в 19:00 вы изучите основные финансовые показатели и освоите Excel-функции, без которых не обойдется ни один специалист на бесплатном вебинаре «Топ необходимых навыков в финансах: лайфхаки Excel и финансовое моделирование» в рамках марафона ""Все о профессии финансового аналитика за 72 часа"".

Регистрируйтесь до 19:00 включительно: https://clck.ru/Xz6BA

Совсем скоро, в 19:00 мы проведем бесплатный вебинар «Как стать аналитиком данных и пройти отбор в компанию мечты». Федор Лисицын, независимый эксперт со степенью Harvard MBA и опытом в McKinsey & Company и Amazon, подробно расскажет, какие навыки нужны аналитику данных и как начать карьеру в крутой компании.

Регистрируйтесь до 19:00 включительно: https://clck.ru/XxbBb

На бесплатном вебинаре в 19:00 по Мск Искандар Рахматов, руководитель подразделения по развитию бизнеса на новых рынках в Ozon, расскажет все о специфике работы, ежедневных задачах, необходимых навыках и карьерных перспективах бизнес-аналитика в индустрии.

Регистрируйтесь до 19:00 включительно: https://clck.ru/Xz6Dv",1633511076,0
1324,"#career@changellengeglobal #Changellenge #Mars

«Хочу есть шоколадки и играть с котятами», — такая работа звучит как детская мечта. Но на Mars Internship Experience Program она становится реальностью. Вы будете работать над бизнес-проектами многомиллионных брендов, например, M&M’s®, Skittles®, Pedigree®. Открыто более 20 направлений в 12 городах, поэтому шанс присоединиться к команде есть и у маркетологов, и у технарей. В Mars вас ждет:

— поддержка руководителя и развитие навыков;
— стипендия до 40 тысяч рублей;
— возможность пройти ускоренный отбор на вакансию или лидерскую программу.

Чтобы присоединиться к команде и стать востребованным специалистом, не нужен опыт. Достаточно иметь уровень английского от Intermediate и уделять стажировке от 20 часов в неделю.

Места на программе ограничены! Подавайте заявку, пока не закрылось ваше направление: https://vk.cc/c6AqsO",1633450140,5
1325,"#career@changellengeglobal #Changellenge #Сколково

Вакансия для тех, кто любит технологии, деньги и аналитику — платформа Skolkovo Ventures ищет инвестиционного аналитика, который будет помогать в развитии венчурной экосистемы в России. Вы будете подбирать интересные предложения, консультировать стартапы, готовить инвестиционные документы закрывать сделки с бизнес-ангелами, а также налаживать контакты с инвесторами и владельцами стартапов. Вашими коллегами станут сильные профи, — экс Big-3, топы в VC&PE — которые введут в курс дела и поделятся нетривиальными задачами. Свежий Сколковский воздух и крутой нетворкинг уже в комплекте! А теперь о требованиях:

— Опыт построения финансовых моделей и подготовки презентаций.
— Опыт работы в консалтинге, VC, PE в качестве стажера станет преимуществом.

Подать заявку можно здесь: https://clck.ru/XzJFv",1633436027,1
1326,"#education@changellengeglobal #Changellenge #CL_FinancialAnalyst #CLSchool
 
Уже сегодня состоятся два вебинара, которые будут полезны для вашей карьеры!

— Сегодня в 19:00 пройдет первый вебинар в рамках марафона «Все о профессии финансового аналитика за 72 часа» от эксперта Changellenge Education. На нем вы узнаете, что входит в обязанности финансового аналитика, какими навыками должен обладать эксперт и как получить оффер в топовую компанию.

В конце вебинара пройдет Q&A-сессия, на которой любой желающий сможет задать вопросы эксперту-практику.

Регистрируйтесь до 19:00 включительно: https://clck.ru/Xz6BA 

— Если хотите научиться решать бизнес-задачи, берите пример со спартанцев. С наставниками они продумывали способы борьбы с врагом, а после — кровожадно, но целенаправленно вонзали копья в противников. Уже позже этот формат обучения получил название “кейс-метода” — его ввел декан школы права Гарвардского университета. Он предлагал студентам ознакомиться с реальными материалами дела и сделать на их основе свое заключение.

Узнайте о том, как эффективно перекладывать реальный опыт на решение бизнес-задач, на бесплатном вебинаре, который состоится уже сегодня в 19:00.

Регистрируйтесь сейчас и покажите всем свою силу: https://clck.ru/XpMLt",1633426647,1
